Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,41780,0,120,139.97915270464338,2,532,8688.0,69.62811539365195,0.0,120,180,210,230,270,300,330,350,420,510,530
GET,/basket.html,41579,0,100,120.39452608287837,2,603,23020.0,69.29314049671265,0.0,100,170,200,220,260,300,340,360,460,550,600
DELETE,/cart,41510,0,300,360.2457480125271,9,4453,0.0,69.17814911418124,0.0,300,390,450,500,700,990,1400,1600,2600,3300,4500
POST,/cart,41602,25,770,912.879164463247,24,8527,0.03845968943800779,69.33147095755645,0.041663544395435584,770,1000,1200,1400,1800,2100,2700,3100,4700,5900,8500
GET,/category.html,41704,0,83,107.1281891425283,2,541,11518.0,69.50145821868982,0.0,83,150,180,200,240,270,310,330,420,480,540
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,4566,0,78,109.98948751642575,2,553,10364.0,7.609429748382355,0.0,78,160,200,220,260,290,320,350,430,550,550
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,4512,0,78,109.51595744680851,2,526,10364.0,7.519436492488214,0.0,78,160,200,210,250,280,320,350,410,530,530
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,4699,0,81,110.85039370078741,2,505,10364.0,7.831079804566072,0.0,81,170,200,220,260,290,320,350,430,500,500
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4619,0,84,112.40896297899978,2,482,10364.0,7.697756462500679,0.0,84,170,200,220,260,290,320,350,420,480,480
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,4631,0,76,109.412869790542,2,485,10364.0,7.717754963810488,0.0,76,170,200,220,250,280,320,340,440,480,480
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,4616,0,84,112.09402079722703,2,525,10364.0,7.692756837173226,0.0,85,170,200,220,260,280,320,340,420,520,520
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,4684,0,81,111.11806148590948,2,453,10364.0,7.806081677928811,0.0,81,170,200,220,250,280,320,340,400,450,450
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,4724,0,79,110.37129551227773,2,470,10364.0,7.872743348961508,0.0,79,160,200,220,250,280,320,350,440,470,470
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,4641,0,82,109.3464770523594,2,465,10364.0,7.734420381568662,0.0,82,160,200,210,250,280,320,340,410,460,460
GET,/login,41721,0,600,671.2358284796625,31,6015,12.998442031590805,69.52978942887871,0.0,600,740,840,920,1300,1600,2000,2300,3600,4700,6000
POST,/orders,41535,0,760,814.2788732394366,79,10988,608.880871554111,69.21981265857669,0.0,760,940,1000,1100,1300,1700,2400,3500,7200,9100,11000
,Aggregated,333123,25,220,404.32184508424814,2,10988,6779.506533622716,555.1633959856275,0.041663544395435584,220,360,560,690,1000,1400,1900,2200,4300,7600,11000
