"Time","by-dependencies"
2024-02-27 07:07:00,2248347648
2024-02-27 07:07:30,2465382400
2024-02-27 07:08:00,3255205888
2024-02-27 07:08:30,3795595264
2024-02-27 07:09:00,3923210240
2024-02-27 07:09:30,4074323968
2024-02-27 07:10:00,4247605248
2024-02-27 07:10:30,4308013056
2024-02-27 07:11:00,4375035904
2024-02-27 07:11:30,4419559424
2024-02-27 07:12:00,4457631744
2024-02-27 07:12:30,4495060992
2024-02-27 07:13:00,4497543168
2024-02-27 07:13:30,4501528576
2024-02-27 07:14:00,4552572928
2024-02-27 07:14:30,4607553536
2024-02-27 07:15:00,4631769088
2024-02-27 07:15:30,4620959744
2024-02-27 07:16:00,4626718720
2024-02-27 07:16:30,4650074112
2024-02-27 07:17:00,4638834688
