"Time","Total Cost"
2023-05-27 15:04:30,68.48
2023-05-27 15:04:45,68.48
2023-05-27 15:05:00,90.78
2023-05-27 15:05:15,90.78
2023-05-27 15:05:30,90.78
2023-05-27 15:05:45,90.78
2023-05-27 15:06:00,120.34
2023-05-27 15:06:15,120.34
2023-05-27 15:06:30,120.34
2023-05-27 15:06:45,120.34
2023-05-27 15:07:00,123.38
2023-05-27 15:07:15,123.38
2023-05-27 15:07:30,123.38
2023-05-27 15:07:45,123.38
2023-05-27 15:08:00,128.93
2023-05-27 15:08:15,128.93
2023-05-27 15:08:30,128.93
2023-05-27 15:08:45,128.93
2023-05-27 15:09:00,118.19
2023-05-27 15:09:15,118.19
2023-05-27 15:09:30,118.19
2023-05-27 15:09:45,118.19
2023-05-27 15:10:00,107.08
2023-05-27 15:10:15,107.08
2023-05-27 15:10:30,107.08
2023-05-27 15:10:45,107.08
2023-05-27 15:11:00,112.49
2023-05-27 15:11:15,112.49
2023-05-27 15:11:30,112.49
2023-05-27 15:11:45,112.49
2023-05-27 15:12:00,124.21
2023-05-27 15:12:15,124.21
2023-05-27 15:12:30,124.21
2023-05-27 15:12:45,124.21
2023-05-27 15:13:00,81.01
2023-05-27 15:13:15,81.01
2023-05-27 15:13:30,81.01
2023-05-27 15:13:45,81.01
2023-05-27 15:14:00,71.26
2023-05-27 15:14:15,71.26
2023-05-27 15:14:30,71.26

