"Time","by-stack"
2024-02-27 00:14:30,23703552
2024-02-27 00:15:00,25477120
2024-02-27 00:15:30,27766784
2024-02-27 00:16:00,65314816
2024-02-27 00:16:30,69758976
2024-02-27 00:17:00,90333184
2024-02-27 00:17:30,117547008
2024-02-27 00:18:00,156966912
2024-02-27 00:18:30,158097408
2024-02-27 00:19:00,172515328
2024-02-27 00:19:30,193048576
2024-02-27 00:20:00,235642880
2024-02-27 00:20:30,249843712
2024-02-27 00:21:00,247197696
2024-02-27 00:21:30,263491584
2024-02-27 00:22:00,289222656
2024-02-27 00:22:30,311848960
2024-02-27 00:23:00,321064960
2024-02-27 00:23:30,345571328
2024-02-27 00:24:00,347516928
2024-02-27 00:24:30,370663424
