"Time","by-stack"
2024-02-27 00:14:30,0.0626
2024-02-27 00:15:00,2.23
2024-02-27 00:15:30,3.69
2024-02-27 00:16:00,5.20
2024-02-27 00:16:30,4.93
2024-02-27 00:17:00,5.30
2024-02-27 00:17:30,5.67
2024-02-27 00:18:00,4.82
2024-02-27 00:18:30,4.68
2024-02-27 00:19:00,4.89
2024-02-27 00:19:30,5.07
2024-02-27 00:20:00,5.10
2024-02-27 00:20:30,4.76
2024-02-27 00:21:00,5.00
2024-02-27 00:21:30,5.03
2024-02-27 00:22:00,4.51
2024-02-27 00:22:30,4.79
2024-02-27 00:23:00,4.78
2024-02-27 00:23:30,5.00
2024-02-27 00:24:00,4.21
2024-02-27 00:24:30,5.31
