Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,30795,0,49,266.6712128592304,1,3137,8688.0,51.213628119100875,0.0,49,58,80,110,1300,1600,1800,2000,2400,2900,3100
GET,/basket.html,29500,0,9,249.44915254237287,1,3508,23020.0,49.0599782274225,0.0,9,26,55,88,1300,1600,1900,2100,2600,2900,3500
DELETE,/cart,26293,0,10000,8798.751949187998,12,18818,0.0,43.72657652656338,0.0,10000,11000,12000,12000,14000,15000,16000,17000,18000,18000,19000
POST,/cart,29501,49,13000,10978.216433341242,39,24046,0.10630148130571845,49.061641277531905,0.08148945536080347,13000,14000,15000,15000,17000,18000,19000,20000,22000,23000,24000
GET,/category.html,30220,0,10,234.85049636002648,1,3181,11518.0,50.25737430619349,0.0,10,28,54,85,1300,1500,1700,1900,2400,2700,3200
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3367,0,8,233.56608256608257,1,2709,10364.0,5.599489718363781,0.0,8,18,46,74,1300,1600,1800,2000,2300,2700,2700
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3359,0,8,237.55194998511462,1,2990,10364.0,5.586185317488548,0.0,8,19,46,73,1300,1600,1800,2000,2400,3000,3000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3313,0,7,248.18653788107454,0,2789,10364.0,5.509685012455957,0.0,7,19,48,81,1400,1600,1800,2000,2400,2800,2800
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3437,0,7,252.9226069246436,0,2592,10364.0,5.715903226022072,0.0,7,19,46,88,1400,1600,1800,2000,2400,2600,2600
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3392,0,7,236.7709316037736,1,2805,10364.0,5.641065971098885,0.0,7,18,41,73,1300,1600,1800,2000,2600,2800,2800
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3370,0,8,246.20445103857566,0,2675,10364.0,5.604478868691994,0.0,8,19,43,80,1300,1600,1800,2000,2400,2700,2700
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3317,0,8,244.2478142900211,0,2802,10364.0,5.516337212893574,0.0,8,20,44,78,1300,1600,1800,1900,2400,2800,2800
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3383,0,7,219.37806680461128,1,2453,10364.0,5.6260985201142475,0.0,7,17,41,67,1300,1600,1800,2000,2400,2500,2500
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3282,0,8,240.4683120048751,1,2679,10364.0,5.458130459064428,0.0,8,18,44,73,1300,1600,1800,2000,2400,2700,2700
GET,/login,30221,0,11000,9510.588167168526,41,20452,12.998709506634459,50.25903735630289,0.0,11000,12000,13000,13000,15000,16000,17000,18000,19000,20000,20000
POST,/orders,26879,13164,58000,39363.62513486365,90,60147,309.38915138211985,44.70112389067421,21.892391640196262,58000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,233629,13213,1300,8263.557413677241,0,60147,6919.6163190357365,388.53673400998275,21.973881095557065,1300,9100,12000,13000,17000,60000,60000,60000,60000,60000,60000
