Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35505,0,280,248.1871849035347,6,519,8688.0,59.17727344750332,0.0,280,300,320,320,350,360,390,410,450,510,520
GET,/basket.html,35349,0,240,224.0144275651362,5,679,23020.0,58.91726345854936,0.0,240,270,290,300,340,370,400,430,510,590,680
DELETE,/cart,35217,0,430,396.1022233580373,8,2711,0.0,58.69725500635754,0.0,430,480,500,520,560,610,670,740,1200,2400,2700
POST,/cart,35378,5,720,668.5305839787438,16,2962,0.009045169314263102,58.96559864880362,0.008333653492114254,720,790,830,850,930,1000,1100,1200,2300,2900,3000
GET,/category.html,35430,0,230,208.719983065199,5,522,11518.0,59.05226864512161,0.0,230,260,270,280,310,340,370,390,450,510,520
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3974,0,240,218.6844489179668,5,481,10364.0,6.623587795532409,0.0,240,270,290,300,320,350,380,400,470,480,480
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3987,0,240,220.41183847504388,5,549,10364.0,6.645255294611906,0.0,240,270,290,300,320,350,380,400,470,550,550
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3905,0,240,217.59692701664534,5,498,10364.0,6.508583377341233,0.0,240,270,280,300,320,350,380,400,460,500,500
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3936,0,240,218.0060975609756,5,497,10364.0,6.560252028992341,0.0,240,270,290,300,320,350,380,400,460,500,500
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3871,0,240,215.6879359338672,5,563,10364.0,6.451914533594856,0.0,240,270,280,300,320,350,370,390,480,560,560
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3981,0,240,214.1989449886963,5,541,10364.0,6.635254910421369,0.0,240,270,280,290,320,340,380,400,470,540,540
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3863,0,240,216.91302096815946,5,544,10364.0,6.438580688007473,0.0,240,270,280,300,320,350,370,390,440,540,540
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3900,0,240,216.09794871794873,5,467,10364.0,6.500249723849119,0.0,240,270,280,300,320,350,380,390,440,470,470
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3999,0,240,217.75393848462116,5,518,10364.0,6.665256062992981,0.0,240,270,290,300,320,350,380,400,480,520,520
GET,/login,35445,0,690,637.4421780222881,21,3239,12.998166172943998,59.07726960559795,0.0,690,760,790,820,870,930,1000,1100,1800,2700,3200
POST,/orders,35253,0,1200,1210.3883641108557,81,4395,607.4438203840808,58.75725731150076,0.0,1200,1300,1500,1500,1800,2000,2200,2500,3100,4100,4400
,Aggregated,282993,5,320,475.9307756728965,5,4395,6781.831497598881,471.6731205387778,0.008333653492114254,320,490,680,760,1000,1300,1600,1800,2600,3200,4400
