"Time","by-stack"
2023-05-28 17:34:30,3080192
2023-05-28 17:35:00,3080192
2023-05-28 17:35:30,6205440
2023-05-28 17:36:00,6287360
2023-05-28 17:36:30,41095168
2023-05-28 17:37:00,41017344
2023-05-28 17:37:30,61927424
2023-05-28 17:38:00,66121728
2023-05-28 17:38:30,115822592
2023-05-28 17:39:00,115822592
2023-05-28 17:39:30,141455360
2023-05-28 17:40:00,141455360
2023-05-28 17:40:30,154042368
2023-05-28 17:41:00,154042368
2023-05-28 17:41:30,174051328
2023-05-28 17:42:00,174051328
2023-05-28 17:42:30,177762304
2023-05-28 17:43:00,177762304
2023-05-28 17:43:30,197464064
2023-05-28 17:44:00,197464064
2023-05-28 17:44:30,198033408

