"Time","Total Cost"
2023-05-28 17:36:45,68.84
2023-05-28 17:37:00,112.58
2023-05-28 17:37:15,112.58
2023-05-28 17:37:30,112.58
2023-05-28 17:37:45,112.58
2023-05-28 17:38:00,112.12
2023-05-28 17:38:15,112.12
2023-05-28 17:38:30,112.12
2023-05-28 17:38:45,112.12
2023-05-28 17:39:00,111.60
2023-05-28 17:39:15,111.60
2023-05-28 17:39:30,111.60
2023-05-28 17:39:45,111.60
2023-05-28 17:40:00,110.61
2023-05-28 17:40:15,110.61
2023-05-28 17:40:30,110.61
2023-05-28 17:40:45,110.61
2023-05-28 17:41:00,111.37
2023-05-28 17:41:15,111.37
2023-05-28 17:41:30,111.37
2023-05-28 17:41:45,111.37
2023-05-28 17:42:00,112.81
2023-05-28 17:42:15,112.81
2023-05-28 17:42:30,112.81
2023-05-28 17:42:45,112.81
2023-05-28 17:43:00,113.09
2023-05-28 17:43:15,113.09
2023-05-28 17:43:30,113.09
2023-05-28 17:43:45,113.09
2023-05-28 17:44:00,114.09
2023-05-28 17:44:15,114.09
2023-05-28 17:44:30,114.09
2023-05-28 17:44:45,114.09
2023-05-28 17:45:00,113.76
2023-05-28 17:45:15,113.76
2023-05-28 17:45:30,113.76
2023-05-28 17:45:45,113.76
2023-05-28 17:46:00,106.52
2023-05-28 17:46:15,106.52
2023-05-28 17:46:30,106.52
2023-05-28 17:46:45,106.52

