"Timestamp","User.Count","Type","Name","Requests.s","Failures.s","X50.","X66.","X75.","X80.","X90.","X95.","X98.","X99.","X99.9.","X99.99.","X100.","Total.Request.Count","Total.Failure.Count","Total.Median.Response.Time","Total.Average.Response.Time","Total.Min.Response.Time","Total.Max.Response.Time","Total.Average.Content.Size"
1685387728,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685387729,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685387730,15,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685387731,30,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685387732,45,"GET","/",0,0,"39","44","51","55","69","70","70","70","70","70","70",33,0,39,39.8181818181818,19,70,8688
1685387732,45,"GET","/basket.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",9,0,20,20.6666666666667,6,52,23020
1685387732,45,"POST","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",9,0,620,651.111111111111,301,1141,0
1685387732,45,"GET","/category.html",0,0,"20","24","40","52","97","99","99","99","99","99","99",23,0,12,24.2608695652174,6,99,11518
1685387732,45,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"12","12","12","12","12","12","12","12","12","12","12",3,0,7,8.33333333333333,6,12,10364
1685387732,45,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"7","7","7","7","7","7","7","7","7","7","7",4,0,6,6.25,6,7,10364
1685387732,45,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,6,9.5,6,13,10364
1685387732,45,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"22","22","22","22","22","22","22","22","22","22","22",3,0,21,18.3333333333333,12,22,10364
1685387732,45,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,18,18,18,18,10364
1685387732,45,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,10,10,10,10,10364
1685387732,45,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"25","25","25","25","25","25","25","25","25","25","25",3,0,11,14,6,25,10364
1685387732,45,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"9","9","17","17","17","17","17","17","17","17","17",4,0,9,10.25,6,17,10364
1685387732,45,"GET","/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,7,30.5,7,54,10364
1685387732,45,"GET","/login",0,0,"740","870","990","1000","1000","1400","1400","1400","1400","1400","1400",24,0,690,718.25,203,1413,13
1685387732,45,"","Aggregated",0,0,"38","55","300","550","740","970","1000","1100","1400","1400","1400",121,0,38,210.347107438017,6,1413,8243.65289256198
1685387733,60,"GET","/",0,0,"39","44","51","55","69","70","70","70","70","70","70",33,0,39,39.8181818181818,19,70,8688
1685387733,60,"GET","/basket.html",0,0,"21","21","45","45","52","52","52","52","52","52","52",9,0,20,20.6666666666667,6,52,23020
1685387733,60,"POST","/cart",0,0,"620","660","940","940","1100","1100","1100","1100","1100","1100","1100",9,0,620,651.111111111111,301,1141,0
1685387733,60,"GET","/category.html",0,0,"20","24","40","52","97","99","99","99","99","99","99",23,0,12,24.2608695652174,6,99,11518
1685387733,60,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"12","12","12","12","12","12","12","12","12","12","12",3,0,7,8.33333333333333,6,12,10364
1685387733,60,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"7","7","7","7","7","7","7","7","7","7","7",4,0,6,6.25,6,7,10364
1685387733,60,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"13","13","13","13","13","13","13","13","13","13","13",2,0,6,9.5,6,13,10364
1685387733,60,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"22","22","22","22","22","22","22","22","22","22","22",3,0,21,18.3333333333333,12,22,10364
1685387733,60,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,18,18,18,18,10364
1685387733,60,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,10,10,10,10,10364
1685387733,60,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"25","25","25","25","25","25","25","25","25","25","25",3,0,11,14,6,25,10364
1685387733,60,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"9","9","17","17","17","17","17","17","17","17","17",4,0,9,10.25,6,17,10364
1685387733,60,"GET","/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,7,30.5,7,54,10364
1685387733,60,"GET","/login",0,0,"740","870","990","1000","1000","1400","1400","1400","1400","1400","1400",24,0,690,718.25,203,1413,13
1685387733,60,"","Aggregated",0,0,"38","55","300","550","740","970","1000","1100","1400","1400","1400",121,0,38,210.347107438017,6,1413,8243.65289256198
1685387734,75,"GET","/",0,0,"39","44","51","55","69","70","70","70","70","70","70",33,0,39,39.8181818181818,19,70,8688
1685387734,75,"GET","/basket.html",0,0,"21","21","45","45","52","52","52","52","52","52","52",9,0,20,20.6666666666667,6,52,23020
1685387734,75,"POST","/cart",0,0,"620","660","940","940","1100","1100","1100","1100","1100","1100","1100",9,0,620,651.111111111111,301,1141,0
1685387734,75,"GET","/category.html",0,0,"20","24","40","52","97","99","99","99","99","99","99",23,0,12,24.2608695652174,6,99,11518
1685387734,75,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"12","12","12","12","12","12","12","12","12","12","12",3,0,7,8.33333333333333,6,12,10364
1685387734,75,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"7","7","7","7","7","7","7","7","7","7","7",4,0,6,6.25,6,7,10364
1685387734,75,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"13","13","13","13","13","13","13","13","13","13","13",2,0,6,9.5,6,13,10364
1685387734,75,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"22","22","22","22","22","22","22","22","22","22","22",3,0,21,18.3333333333333,12,22,10364
1685387734,75,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,18,18,18,18,10364
1685387734,75,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,10,10,10,10,10364
1685387734,75,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"25","25","25","25","25","25","25","25","25","25","25",3,0,11,14,6,25,10364
1685387734,75,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"9","9","17","17","17","17","17","17","17","17","17",4,0,9,10.25,6,17,10364
1685387734,75,"GET","/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,7,30.5,7,54,10364
1685387734,75,"GET","/login",0,0,"740","870","990","1000","1000","1400","1400","1400","1400","1400","1400",24,0,690,718.25,203,1413,13
1685387734,75,"","Aggregated",0,0,"38","55","300","550","740","970","1000","1100","1400","1400","1400",121,0,38,210.347107438017,6,1413,8243.65289256198
1685387735,90,"GET","/",15,0,"50","69","150","150","160","170","170","170","170","170","170",87,0,48,71.6666666666667,8,172,8688
