"Time","Total Cost"
2023-05-29 16:16:45,67.19
2023-05-29 16:17:00,123.05
2023-05-29 16:17:15,123.05
2023-05-29 16:17:30,123.05
2023-05-29 16:17:45,123.05
2023-05-29 16:18:00,121.18
2023-05-29 16:18:15,121.18
2023-05-29 16:18:30,121.18
2023-05-29 16:18:45,121.18
2023-05-29 16:19:00,126.73
2023-05-29 16:19:15,126.73
2023-05-29 16:19:30,126.73
2023-05-29 16:19:45,126.73
2023-05-29 16:20:00,127.99
2023-05-29 16:20:15,127.99
2023-05-29 16:20:30,127.99
2023-05-29 16:20:45,127.99
2023-05-29 16:21:00,127.84
2023-05-29 16:21:15,127.84
2023-05-29 16:21:30,127.84
2023-05-29 16:21:45,127.84
2023-05-29 16:22:00,129.42
2023-05-29 16:22:15,129.42
2023-05-29 16:22:30,129.42
2023-05-29 16:22:45,129.42
2023-05-29 16:23:00,130.71
2023-05-29 16:23:15,130.71
2023-05-29 16:23:30,130.71
2023-05-29 16:23:45,130.71
2023-05-29 16:24:00,132.19
2023-05-29 16:24:15,132.19
2023-05-29 16:24:30,132.19
2023-05-29 16:24:45,132.19
2023-05-29 16:25:00,133.13
2023-05-29 16:25:15,133.13
2023-05-29 16:25:30,133.13
2023-05-29 16:25:45,133.13
2023-05-29 16:26:00,80.12
2023-05-29 16:26:15,80.12
2023-05-29 16:26:30,80.12
2023-05-29 16:26:45,80.12

