"Time","Total Cost"
2023-05-27 23:21:45,68.73
2023-05-27 23:22:00,103.95
2023-05-27 23:22:15,103.95
2023-05-27 23:22:30,103.95
2023-05-27 23:22:45,103.95
2023-05-27 23:23:00,115.16
2023-05-27 23:23:15,115.16
2023-05-27 23:23:30,115.16
2023-05-27 23:23:45,115.16
2023-05-27 23:24:00,114.10
2023-05-27 23:24:15,114.10
2023-05-27 23:24:30,114.10
2023-05-27 23:24:45,114.10
2023-05-27 23:25:00,108.20
2023-05-27 23:25:15,108.20
2023-05-27 23:25:30,108.20
2023-05-27 23:25:45,108.20
2023-05-27 23:26:00,111.92
2023-05-27 23:26:15,111.92
2023-05-27 23:26:30,111.92
2023-05-27 23:26:45,111.92
2023-05-27 23:27:00,112.64
2023-05-27 23:27:15,112.64
2023-05-27 23:27:30,112.64
2023-05-27 23:27:45,112.64
2023-05-27 23:28:00,112.38
2023-05-27 23:28:15,112.38
2023-05-27 23:28:30,112.38
2023-05-27 23:28:45,112.38
2023-05-27 23:29:00,112.69
2023-05-27 23:29:15,112.69
2023-05-27 23:29:30,112.69
2023-05-27 23:29:45,112.69
2023-05-27 23:30:00,105.24
2023-05-27 23:30:15,105.24
2023-05-27 23:30:30,105.24
2023-05-27 23:30:45,105.24
2023-05-27 23:31:00,112.61
2023-05-27 23:31:15,112.61
2023-05-27 23:31:30,112.61
2023-05-27 23:31:45,112.61

