Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20138,2801,96,8153.037721949844,6,81172,7479.583672658655,33.54993095805596,4.6664691932423645,96,200,2300,4000,60000,61000,61000,71000,76000,81000,81000
GET,/basket.html,17498,1292,41,3423.9731969367926,5,81162,21320.27203108927,29.151687948359477,2.152473472927217,41,71,100,140,3300,15000,61000,61000,81000,81000,81000
DELETE,/cart,16867,5995,6700,20678.514140036757,9,81189,0.0,28.100441228996416,9.987676834519092,6700,7900,60000,60000,61000,71000,76000,76000,81000,81000,81000
POST,/cart,17780,1727,8500,13318.760067491563,8,80961,0.0359955005624297,29.621500269849783,2.8771839688431147,8500,9600,15000,18000,26000,35000,62000,67000,73000,76000,81000
GET,/category.html,18950,2197,67,5086.038891820581,5,81177,10182.641372031661,31.570721603692544,3.660204504660291,67,140,1200,3100,6700,60000,61000,71000,81000,81000,81000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2063,143,57,3160.2166747455162,5,81004,9645.603490063015,3.4369603518953937,0.23823816302522605,57,130,970,3200,3900,7300,60000,60000,76000,81000,81000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2090,132,57,3238.827272727273,5,76119,9709.431578947368,3.4819423826763805,0.21991215048482404,57,140,1000,3300,3800,7400,60000,60000,76000,76000,76000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2048,137,60,3436.8447265625,5,80983,9670.705078125,3.411970334794846,0.22824215618500676,60,120,1000,3300,3900,7400,60000,60000,76000,81000,81000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2030,134,62,3372.7226600985223,5,76114,9679.873891625615,3.381982314274188,0.22324415276489715,62,150,1000,3300,3900,7400,60000,60000,76000,76000,76000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2068,144,57,3654.6266924564798,5,76123,9642.328820116054,3.4452903575955767,0.23990416416526258,57,150,1000,3300,4000,10000,60000,61000,71000,76000,76000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2021,123,59,3228.863433943592,5,76095,9733.237011380505,3.366988304013859,0.20491814022449514,59,130,970,3300,3800,7500,60000,60000,71000,76000,76000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2022,127,54,3290.84668644906,5,81140,9713.046488625123,3.3686543051538957,0.21158214478464132,54,120,970,3300,3900,7400,60000,60000,76000,81000,81000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2022,126,55,3179.371909000989,5,81121,9718.172106824926,3.3686543051538957,0.20991614364460476,55,110,810,2900,3400,8000,60000,60000,76000,81000,81000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1956,122,56,2859.7162576687115,5,76105,9717.574642126789,3.2586982299114835,0.20325213908445858,56,120,800,3000,3400,6800,60000,60000,76000,76000,76000
GET,/login,19354,3411,7200,12980.356773793532,10,124581,9.013485584375323,32.243786064267304,5.682729888664658,7200,7900,8600,9300,42000,60000,72000,85000,110000,120000,125000
POST,/orders,17094,9737,40000,40469.35462735463,11,131013,264.95682695682694,28.478623487784713,16.221853100535846,40000,57000,60000,60000,61000,111000,118000,120000,127000,131000,131000
,Aggregated,146001,28348,4200,13075.319125517126,5,131013,6156.857398236998,243.23783244647572,47.227800317756,4200,7400,9000,15000,60000,61000,73000,103000,120000,128000,131000
