"Timestamp","User.Count","Type","Name","Requests.s","Failures.s","X50.","X66.","X75.","X80.","X90.","X95.","X98.","X99.","X99.9.","X99.99.","X100.","Total.Request.Count","Total.Failure.Count","Total.Median.Response.Time","Total.Average.Response.Time","Total.Min.Response.Time","Total.Max.Response.Time","Total.Average.Content.Size"
1685316831,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685316832,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685316833,15,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685316834,30,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685316835,45,"GET","/",2,0,"0","0","0","0","0","0","0","0","0","0","0",45,0,25,27.8666666666667,7,52,8688
1685316835,45,"GET","/basket.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",32,0,8,14.1875,2,54,23020
1685316835,45,"POST","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",32,0,460,567.65625,136,1004,0
1685316835,45,"GET","/category.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",40,0,10,17.45,1,84,11518
1685316835,45,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"0","0","0","0","0","0","0","0","0","0","0",5,0,5,5.4,1,12,10364
1685316835,45,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"0","0","0","0","0","0","0","0","0","0","0",6,0,4,10.6666666666667,0,46,10364
1685316835,45,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,4,4,4,4,10364
1685316835,45,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"10","10","10","10","10","10","10","10","10","10","10",3,0,7,7.33333333333333,5,10,10364
1685316835,45,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"0","0","0","0","0","0","0","0","0","0","0",5,0,8,8.2,1,18,10364
1685316835,45,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",4,0,8,11.5,6,20,10364
1685316835,45,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"4","4","20","20","20","20","20","20","20","20","20",5,0,20,16.2,1,36,10364
1685316835,45,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"0","0","0","0","0","0","0","0","0","0","0",5,0,3,11.8,2,37,10364
1685316835,45,"GET","/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e",0,0,"5","7","7","47","47","47","47","47","47","47","47",6,0,5,20,2,55,10364
1685316835,45,"GET","/login",0,0,"0","0","0","0","0","0","0","0","0","0","0",40,0,300,406.1,88,771,13
1685316835,45,"","Aggregated",2,0,"24","52","170","310","710","770","930","960","1000","1000","1000",229,0,24,162.7903930131,0,1004,8748.47161572052
1685316836,60,"GET","/",2,0,"0","0","0","0","0","0","0","0","0","0","0",45,0,25,27.8666666666667,7,52,8688
1685316836,60,"GET","/basket.html",0,0,"9","11","13","14","50","53","54","54","54","54","54",32,0,8,14.1875,2,54,23020
1685316836,60,"POST","/cart",0,0,"500","760","850","890","960","990","1000","1000","1000","1000","1000",32,0,460,567.65625,136,1004,0
1685316836,60,"GET","/category.html",0,0,"10","18","22","25","37","51","84","84","84","84","84",40,0,10,17.45,1,84,11518
1685316836,60,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"5","5","5","5","5","5","5","5","5","5","5",5,0,5,5.4,1,12,10364
1685316836,60,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"5","6","6","46","46","46","46","46","46","46","46",6,0,4,10.6666666666667,0,46,10364
1685316836,60,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,4,4,4,4,10364
1685316836,60,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"10","10","10","10","10","10","10","10","10","10","10",3,0,7,7.33333333333333,5,10,10364
