Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,36732,0,58,152.52006424915604,1,1494,8688.0,61.212165196694066,0.0,58,78,100,120,610,770,900,970,1200,1400,1500
GET,/basket.html,35688,0,20,124.10258350145708,0,1630,23020.0,59.47238787813399,0.0,20,46,70,96,610,770,910,1000,1200,1500,1600
DELETE,/cart,34358,0,6200,5265.9915012515285,11,14541,0.0,57.256004895677194,0.0,6200,7100,7600,7800,8500,9000,9600,10000,12000,13000,15000
POST,/cart,35696,61,8400,7149.573341550874,31,21734,0.10936799641416405,59.485719505096135,0.10165365558636442,8400,9400,10000,10000,11000,12000,13000,14000,16000,18000,22000
GET,/category.html,36258,0,20,117.09269678415798,0,1441,11518.0,60.42226629918691,0.0,20,44,67,92,580,730,870,940,1200,1300,1400
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,4115,0,16,113.92782503037667,0,1352,10364.0,6.857455618653928,0.0,16,36,58,82,570,750,880,970,1100,1400,1400
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3945,0,16,108.12395437262357,1,1336,10364.0,6.574158545708322,0.0,16,35,56,77,520,740,880,980,1100,1300,1300
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3966,0,17,114.37241553202219,0,1405,10364.0,6.609154066483955,0.0,17,36,59,84,560,750,900,990,1200,1400,1400
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4065,0,17,122.43148831488315,1,1296,10364.0,6.7741329501405145,0.0,17,37,61,90,660,780,920,990,1200,1300,1300
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3975,0,17,129.54012578616351,0,1337,10364.0,6.62415214681637,0.0,17,39,67,100,660,790,910,980,1200,1300,1300
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3996,0,17,121.17367367367368,0,1350,10364.0,6.659147667592004,0.0,17,38,65,96,630,770,890,1000,1200,1400,1400
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,4097,0,17,125.25286795216012,1,1489,10364.0,6.827459457989099,0.0,17,39,65,97,650,770,890,1000,1300,1500,1500
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,4042,0,16,110.54601682335478,0,1238,10364.0,6.735804522624345,0.0,16,35,59,84,540,740,880,960,1200,1200,1200
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,4052,0,17,116.83637709772951,1,1254,10364.0,6.752469056327027,0.0,17,37,63,95,570,770,910,1000,1200,1300,1300
GET,/login,36276,0,7000,6029.113794244128,19,16887,12.999283272687176,60.45226245985174,0.0,7000,8000,8500,8800,9600,10000,11000,12000,14000,16000,17000
POST,/orders,34785,0,11000,11345.75084087969,98,22049,605.8288342676441,57.96758048478174,0.0,11000,15000,16000,17000,18000,19000,19000,20000,21000,22000,22000
,Aggregated,286046,61,630,3733.9108255315577,0,22049,6836.52396467701,476.68232075175735,0.10165365558636442,630,5400,7500,8300,10000,13000,17000,18000,20000,21000,22000
