Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,31114,0,47,79.0283152278717,2,2721,8688.0,51.74941335530667,0.0,47,51,55,60,89,140,310,1400,2100,2400,2700
GET,/basket.html,29969,0,6,32.619940605292136,2,2892,23020.0,49.8450269603775,0.0,6,10,15,20,50,92,180,1100,1700,2300,2900
DELETE,/cart,26619,0,8000,7824.135091476013,18,19755,0.0,44.27324143809566,0.0,8000,8900,9600,10000,12000,14000,15000,16000,17000,19000,20000
POST,/cart,29973,73,11000,10732.798084943115,57,26857,0.1558736195909652,49.851679838613066,0.12141502779897753,11000,12000,13000,14000,16000,18000,19000,20000,23000,26000,27000
GET,/category.html,30655,0,7,43.09616702006198,2,2357,11518.0,50.985995577776116,0.0,7,12,18,25,53,99,610,1200,1800,2200,2400
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3451,0,6,33.18197623877137,2,2317,10364.0,5.739770697729746,0.0,6,9,13,17,40,91,270,830,1700,2300,2300
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3417,0,6,37.14076675446298,2,2395,10364.0,5.683221232727482,0.0,6,9,14,17,41,91,300,1300,1800,2400,2400
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3428,0,5,35.99912485414236,2,1897,10364.0,5.701516647875273,0.0,5,9,13,17,39,88,310,1200,1700,1900,1900
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3404,0,6,42.629259694477085,2,1948,10364.0,5.661599378461911,0.0,6,9,14,18,47,110,420,1400,1800,1900,1900
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3414,0,6,38.04393673110721,2,2078,10364.0,5.6782315740508125,0.0,6,9,13,17,43,87,340,1300,1800,2100,2100
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3386,0,6,38.00236266981689,2,2171,10364.0,5.631661426401889,0.0,6,9,13,17,42,93,390,1300,1800,2200,2200
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3339,0,6,36.15543575920935,2,1809,10364.0,5.5534901071340546,0.0,6,9,13,17,43,83,310,1300,1700,1800,1800
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3380,0,6,36.23284023668639,2,2277,10364.0,5.621682109048549,0.0,6,9,13,17,45,91,270,1300,1900,2300,2300
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3436,0,6,38.914435389988355,2,1945,10364.0,5.714822404346394,0.0,6,9,14,18,45,98,420,1300,1800,1900,1900
GET,/login,30665,0,9100,8927.495222566444,9,23813,12.998728191749551,51.00262777336501,0.0,9100,10000,11000,12000,14000,16000,17000,17000,19000,20000,24000
POST,/orders,27021,6748,53000,41480.7804300359,145,60131,457.2382961400392,44.94185570076948,11.223405583390416,53000,56000,59000,60000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,236671,6821,140,8156.815152680303,2,60131,6945.320026534725,393.6358362220796,11.344820611189395,140,8000,9900,11000,17000,54000,60000,60000,60000,60000,60000
