Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,32546,0,190,189.12815706999325,6,501,8688.0,54.1560836484983,0.0,190,240,260,280,310,330,360,380,470,500,500
GET,/basket.html,32360,0,170,167.82997527812114,5,582,23020.0,53.846582279401616,0.0,170,220,240,260,290,320,360,390,470,560,580
DELETE,/cart,32253,0,340,348.17347223514093,7,2227,0.0,53.66853579287825,0.0,340,400,440,460,530,630,820,980,1400,1900,2200
POST,/cart,32368,7,780,852.3686974789916,20,4092,0.01384083044982699,53.85989416624449,0.01164790098750962,780,930,1000,1100,1400,1700,2200,2500,3300,3800,4100
GET,/category.html,32496,0,160,155.55616075824716,5,556,11518.0,54.07288435573037,0.0,160,200,230,240,270,300,330,350,430,510,560
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3571,0,170,160.9103892467096,5,518,10364.0,5.942093489485265,0.0,170,210,230,250,280,310,350,380,460,520,520
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3629,0,170,160.09809864976577,5,512,10364.0,6.038604669096059,0.0,170,210,240,250,280,310,350,380,430,510,510
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3598,0,160,159.75903279599777,5,507,10364.0,5.987021107579944,0.0,160,210,230,250,280,310,350,370,460,510,510
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3585,0,170,161.70181311018132,5,446,10364.0,5.965389291460284,0.0,170,210,240,250,280,310,350,370,430,450,450
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3490,0,170,164.26590257879656,5,489,10364.0,5.807310635201225,0.0,170,210,240,250,290,320,360,380,460,490,490
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3690,0,170,163.47046070460704,5,647,10364.0,6.140107806272928,0.0,170,210,240,250,280,310,340,370,400,650,650
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3664,0,170,161.46670305676855,5,460,10364.0,6.096844174033607,0.0,170,210,240,250,280,310,340,370,430,460,460
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3655,0,170,159.22517099863202,5,509,10364.0,6.081868301335381,0.0,170,210,240,250,280,300,340,360,430,510,510
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3610,0,170,162.85207756232688,5,464,10364.0,6.006988937844247,0.0,170,210,240,250,280,310,350,380,430,460,460
GET,/login,32502,0,800,803.8469324964617,63,3001,12.99880007384161,54.08286827086253,0.0,800,910,980,1000,1200,1300,1500,1700,2200,2500,3000
POST,/orders,32273,0,1500,1481.4921761224552,85,4738,608.3720757289375,53.70181550998542,0.0,1500,1700,1900,2000,2300,2600,2900,3100,3600,3900,4700
,Aggregated,259290,7,280,519.2924061861237,5,4738,6783.060630953758,431.4548924359099,0.01164790098750962,280,500,750,880,1300,1700,2200,2500,3200,3700,4700
