"Time","by-dependencies"
2023-05-29 17:43:30,2055647232
2023-05-29 17:44:00,2221191168
2023-05-29 17:44:30,2276749312
2023-05-29 17:45:00,2344423424
2023-05-29 17:45:30,2458624000
2023-05-29 17:46:00,2494767104
2023-05-29 17:46:30,2529968128
2023-05-29 17:47:00,2560221184
2023-05-29 17:47:30,2579046400
2023-05-29 17:48:00,2588585984
2023-05-29 17:48:30,2614988800
2023-05-29 17:49:00,2618667008
2023-05-29 17:49:30,2635579392
2023-05-29 17:50:00,2634203136
2023-05-29 17:50:30,2644086784
2023-05-29 17:51:00,2638172160
2023-05-29 17:51:30,2634129408
2023-05-29 17:52:00,2664914944
2023-05-29 17:52:30,2656681984
2023-05-29 17:53:00,2659971072
2023-05-29 17:53:30,2672525312

