"Time","by-dependencies"
2023-05-29 17:43:30,4878336
2023-05-29 17:44:00,5054464
2023-05-29 17:44:30,6553600
2023-05-29 17:45:00,23199744
2023-05-29 17:45:30,25165824
2023-05-29 17:46:00,69513216
2023-05-29 17:46:30,69513216
2023-05-29 17:47:00,107372544
2023-05-29 17:47:30,107503616
2023-05-29 17:48:00,141156352
2023-05-29 17:48:30,144932864
2023-05-29 17:49:00,165908480
2023-05-29 17:49:30,186114048
2023-05-29 17:50:00,199872512
2023-05-29 17:50:30,199876608
2023-05-29 17:51:00,234520576
2023-05-29 17:51:30,234520576
2023-05-29 17:52:00,247189504
2023-05-29 17:52:30,247189504
2023-05-29 17:53:00,258727936
2023-05-29 17:53:30,256151552

