"Time","by-stack"
2024-02-27 06:56:00,2332237824
2024-02-27 06:56:30,2524811264
2024-02-27 06:57:00,3547467776
2024-02-27 06:57:30,3972255744
2024-02-27 06:58:00,4009316352
2024-02-27 06:58:30,4119150592
2024-02-27 06:59:00,4366602240
2024-02-27 06:59:30,4510466048
2024-02-27 07:00:00,4531527680
2024-02-27 07:00:30,4561997824
2024-02-27 07:01:00,4625354752
2024-02-27 07:01:30,4715507712
2024-02-27 07:02:00,4737089536
2024-02-27 07:02:30,4761804800
2024-02-27 07:03:00,4763762688
2024-02-27 07:03:30,4791336960
2024-02-27 07:04:00,4788039680
2024-02-27 07:04:30,4794429440
2024-02-27 07:05:00,4811395072
2024-02-27 07:05:30,4785385472
2024-02-27 07:06:00,4792532992
