"Time","by-stack"
2024-02-27 06:56:00,34582528
2024-02-27 06:56:30,35528704
2024-02-27 06:57:00,35536896
2024-02-27 06:57:30,56725504
2024-02-27 06:58:00,56254464
2024-02-27 06:58:30,97583104
2024-02-27 06:59:00,99110912
2024-02-27 06:59:30,131190784
2024-02-27 07:00:00,132853760
2024-02-27 07:00:30,184881152
2024-02-27 07:01:00,193335296
2024-02-27 07:01:30,228339712
2024-02-27 07:02:00,254644224
2024-02-27 07:02:30,252760064
2024-02-27 07:03:00,262770688
2024-02-27 07:03:30,297938944
2024-02-27 07:04:00,326414336
2024-02-27 07:04:30,320774144
2024-02-27 07:05:00,343146496
2024-02-27 07:05:30,362020864
2024-02-27 07:06:00,377266176
