"Time","by-stack"
2024-01-23 09:41:00,0.721
2024-01-23 09:41:30,3.30
2024-01-23 09:42:00,4.92
2024-01-23 09:42:30,4.83
2024-01-23 09:43:00,4.84
2024-01-23 09:43:30,5.78
2024-01-23 09:44:00,5.34
2024-01-23 09:44:30,4.85
2024-01-23 09:45:00,5.10
2024-01-23 09:45:30,5.44
2024-01-23 09:46:00,5.50
2024-01-23 09:46:30,5.51
2024-01-23 09:47:00,5.27
2024-01-23 09:47:30,4.89
2024-01-23 09:48:00,5.09
2024-01-23 09:48:30,5.26
2024-01-23 09:49:00,5.15
2024-01-23 09:49:30,5.21
2024-01-23 09:50:00,4.32
2024-01-23 09:50:30,4.57
2024-01-23 09:51:00,5.48
