"Time","by-stack"
2024-01-23 09:41:00,2465632256
2024-01-23 09:41:30,2844315648
2024-01-23 09:42:00,3918487552
2024-01-23 09:42:30,4174458880
2024-01-23 09:43:00,4553474048
2024-01-23 09:43:30,4745699328
2024-01-23 09:44:00,5121769472
2024-01-23 09:44:30,5166280704
2024-01-23 09:45:00,5364707328
2024-01-23 09:45:30,5424979968
2024-01-23 09:46:00,5538050048
2024-01-23 09:46:30,5607055360
2024-01-23 09:47:00,5659496448
2024-01-23 09:47:30,5707497472
2024-01-23 09:48:00,5684895744
2024-01-23 09:48:30,5706387456
2024-01-23 09:49:00,5721784320
2024-01-23 09:49:30,6366715904
2024-01-23 09:50:00,6927630336
2024-01-23 09:50:30,6976802816
2024-01-23 09:51:00,6983581696
