"Time","by-stack"
2024-01-23 09:41:00,3
2024-01-23 09:41:15,3
2024-01-23 09:41:30,3
2024-01-23 09:41:45,5
2024-01-23 09:42:00,6
2024-01-23 09:42:15,6
2024-01-23 09:42:30,6
2024-01-23 09:42:45,6
2024-01-23 09:43:00,6
2024-01-23 09:43:15,6
2024-01-23 09:43:30,8
2024-01-23 09:43:45,8
2024-01-23 09:44:00,8
2024-01-23 09:44:15,8
2024-01-23 09:44:30,8
2024-01-23 09:44:45,8
2024-01-23 09:45:00,8
2024-01-23 09:45:15,8
2024-01-23 09:45:30,8
2024-01-23 09:45:45,8
2024-01-23 09:46:00,8
2024-01-23 09:46:15,8
2024-01-23 09:46:30,8
2024-01-23 09:46:45,8
2024-01-23 09:47:00,8
2024-01-23 09:47:15,8
2024-01-23 09:47:30,8
2024-01-23 09:47:45,8
2024-01-23 09:48:00,8
2024-01-23 09:48:15,8
2024-01-23 09:48:30,8
2024-01-23 09:48:45,8
2024-01-23 09:49:00,8
2024-01-23 09:49:15,7
2024-01-23 09:49:30,8
2024-01-23 09:49:45,8
2024-01-23 09:50:00,8
2024-01-23 09:50:15,8
2024-01-23 09:50:30,8
2024-01-23 09:50:45,8
2024-01-23 09:51:00,8
