"Time","by-dependencies"
2024-02-27 00:25:30,2300710912
2024-02-27 00:26:00,2726346752
2024-02-27 00:26:30,3689115648
2024-02-27 00:27:00,4246163456
2024-02-27 00:27:30,4645552128
2024-02-27 00:28:00,5089169408
2024-02-27 00:28:30,5223243776
2024-02-27 00:29:00,5515530240
2024-02-27 00:29:30,6061531136
2024-02-27 00:30:00,6376001536
2024-02-27 00:30:30,6413422592
2024-02-27 00:31:00,6586662912
2024-02-27 00:31:30,6713962496
2024-02-27 00:32:00,6762856448
2024-02-27 00:32:30,7160037376
2024-02-27 00:33:00,7885430784
2024-02-27 00:33:30,7889133568
2024-02-27 00:34:00,8044007424
2024-02-27 00:34:30,8165449728
2024-02-27 00:35:00,8165511168
2024-02-27 00:35:30,8192589824
