Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27436,0,48,65.67189094620207,2,808,8688.0,45.63024594280529,0.0,48,54,63,73,110,160,280,390,540,680,810
GET,/basket.html,25495,0,7,33.305942341635614,2,888,23020.0,42.40206736812293,0.0,7,16,29,42,83,140,300,410,600,770,890
DELETE,/cart,22938,0,8000,12511.235286424275,15,47526,0.0,38.14938698921372,0.0,8000,15000,18000,20000,30000,39000,42000,43000,45000,47000,48000
POST,/cart,25496,75,12000,16033.629275180421,74,57938,0.1882648258550361,42.40373052040252,0.12473642096917904,12000,19000,22000,24000,36000,45000,49000,50000,53000,56000,58000
GET,/category.html,26504,0,7,30.729625716872924,2,805,11518.0,44.080188018228284,0.0,7,15,27,38,76,130,260,370,590,680,800
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2951,0,6,26.912572009488308,2,612,10364.0,4.907962377067299,0.0,6,11,18,26,66,120,260,380,510,610,610
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2924,0,6,27.53077975376197,2,767,10364.0,4.8630572655183935,0.0,6,10,18,25,71,130,270,380,610,770,770
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3007,0,6,27.628200864649152,2,652,10364.0,5.0010989047242855,0.0,6,11,19,28,71,130,260,380,520,650,650
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2947,0,6,29.085171360705804,2,581,10364.0,4.901309767948942,0.0,6,11,19,29,73,140,270,400,570,580,580
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3006,0,6,28.90086493679308,2,681,10364.0,4.999435752444696,0.0,6,11,19,27,74,140,290,380,580,680,680
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2947,0,6,28.051917203936206,2,685,10364.0,4.901309767948942,0.0,6,11,19,28,73,120,270,380,610,680,680
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2923,0,6,28.38248374957236,2,820,10364.0,4.861394113238805,0.0,6,10,18,27,71,140,260,380,580,820,820
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2927,0,6,28.437649470447557,2,624,10364.0,4.868046722357161,0.0,6,11,18,27,66,130,290,400,580,620,620
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2872,0,6,27.23259052924791,2,611,10364.0,4.776573346979763,0.0,6,11,18,26,68,120,240,390,580,610,610
GET,/login,26506,0,8800,13305.133592394175,5,50331,12.998528635026032,44.083514322787465,0.0,8800,16000,19000,21000,31000,41000,44000,45000,48000,50000,50000
POST,/orders,23784,9996,40000,36843.06580053818,107,60141,353.5125294315506,39.55641381774606,16.624870186772185,40000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,204663,10071,160,9424.886320438965,2,60141,6908.80460561997,340.38573499753454,16.749606607741363,160,6600,12000,17000,33000,57000,60000,60000,60000,60000,60000
