Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27150,643,100,397.39977900552486,5,32308,8482.24,45.24767157873917,1.0716115221042095,100,190,360,530,1500,1800,2200,2400,9400,32000,32000
GET,/basket.html,25475,532,69,338.29315014720316,5,10129,22539.268302257115,42.45614856237128,0.8866210416165465,69,150,280,400,1400,1800,2200,2400,3100,9500,10000
DELETE,/cart,24252,2905,7600,9163.648070262247,9,21483,3.9610753752267853,40.4179201151964,4.841417529879826,7600,13000,15000,16000,17000,18000,19000,20000,20000,21000,21000
POST,/cart,25766,1476,9300,10888.258247302647,9,24030,3.9351082822323993,42.94112360581192,2.4598734162143283,9300,14000,16000,17000,19000,20000,21000,22000,23000,24000,24000
GET,/category.html,26247,546,74,334.7618394483179,5,31629,11278.398216939078,43.742749021258454,0.9099531742906661,74,150,280,420,1400,1700,2100,2200,2800,8500,32000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2829,22,58,342.9367267585719,5,15734,10283.40332272888,4.714757381077463,0.03666477991647373,58,140,280,390,1500,1800,2200,2300,3100,16000,16000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3004,27,61,322.3958055925433,5,8773,10270.848202396804,5.006409039503958,0.04499768444294503,61,130,250,360,1400,1800,2200,2300,2800,8800,8800
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2857,19,58,322.9306965348267,5,3090,10295.07595379769,4.761421646425702,0.03166503720059095,58,140,260,380,1400,1800,2200,2300,2800,3100,3100
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2847,35,58,356.09729539866527,5,31630,10236.588689848964,4.744755837372759,0.058330331685299115,58,140,280,410,1400,1800,2200,2300,9700,32000,32000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2911,20,61,329.06801786327725,5,2801,10292.794228787357,4.851417015311592,0.03333161810588521,61,140,280,390,1400,1800,2100,2300,2800,2800,2800
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2827,20,58,348.1910152104705,5,9430,10290.678457729042,4.711424219266874,0.03333161810588521,58,140,270,410,1500,1800,2200,2300,3200,9400,9400
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2881,27,65,363.57028809441164,5,32291,10266.871225269004,4.801419588152764,0.04499768444294503,65,150,300,400,1500,1800,2200,2300,7100,32000,32000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2873,19,61,341.640097459102,5,8447,10295.459798120432,4.78808694091041,0.03166503720059095,61,140,260,390,1500,1900,2200,2300,2800,8400,8400
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2887,20,60,358.7076550051957,5,32223,10292.202286110149,4.8114190735845295,0.03333161810588521,60,140,280,420,1400,1800,2200,2300,3200,32000,32000
GET,/login,26668,962,8000,9768.049760012,10,32221,12.530073496325183,44.444379582387334,1.6032508308930786,8000,13000,15000,16000,18000,19000,20000,20000,21000,32000,32000
POST,/orders,25109,15489,60000,40301.08343621809,9,61168,236.67051654785138,41.846179951033584,25.8136716421028,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000
,Aggregated,206583,22762,1700,8772.617848516093,5,61168,6648.205854305534,344.2872831584042,37.93471456630795,1700,6500,10000,14000,19000,60000,60000,60000,60000,60000,61000
