"Time","by-stack"
2024-02-27 08:51:00,36937728
2024-02-27 08:51:30,38871040
2024-02-27 08:52:00,51089408
2024-02-27 08:52:30,73285632
2024-02-27 08:53:00,78663680
2024-02-27 08:53:30,110268416
2024-02-27 08:54:00,163713024
2024-02-27 08:54:30,168640512
2024-02-27 08:55:00,178499584
2024-02-27 08:55:30,201596928
2024-02-27 08:56:00,230371328
2024-02-27 08:56:30,238759936
2024-02-27 08:57:00,264093696
2024-02-27 08:57:30,294129664
2024-02-27 08:58:00,297844736
2024-02-27 08:58:30,310509568
2024-02-27 08:59:00,319029248
2024-02-27 08:59:30,338923520
2024-02-27 09:00:00,385110016
2024-02-27 09:00:30,397250560
2024-02-27 09:01:00,418832384
