"Time","by-stack"
2024-02-27 08:51:00,2444845056
2024-02-27 08:51:30,2923581440
2024-02-27 08:52:00,3650592768
2024-02-27 08:52:30,4333236224
2024-02-27 08:53:00,4621111296
2024-02-27 08:53:30,4819546112
2024-02-27 08:54:00,5132095488
2024-02-27 08:54:30,5247295488
2024-02-27 08:55:00,5412532224
2024-02-27 08:55:30,5458608128
2024-02-27 08:56:00,5570424832
2024-02-27 08:56:30,5667164160
2024-02-27 08:57:00,5747552256
2024-02-27 08:57:30,5771083776
2024-02-27 08:58:00,5781475328
2024-02-27 08:58:30,5817712640
2024-02-27 08:59:00,6531977216
2024-02-27 08:59:30,7091224576
2024-02-27 09:00:00,7054475264
2024-02-27 09:00:30,7097724928
2024-02-27 09:01:00,7300657152
